DDT Code,DDT Name,IW Code,LOC Code,IW Code printed on Ticket,Coolant,,Oil Filter,,Air Filter,,Brake Fluid,,Spark Plug,,CLUTCH - BEARING,,CLUTCH - COVER ASSY,,CLUTCH - CYLINDER ASSY,,CLUTCH - DISC,,CLUTCH - SET,,Clutch Kit,,Brake Pad,,Brake Shoe,,BEARING -Wheel,,HEADLAMP,,TAIL LIGHT,, AIR DRYING SEALER,,MASKING TAPE,,SEALENT,,RUST SMASH,,Total Tickets
KA03,Maroor Motors,WKA0318735,MNG,MNG-WKA0318735,1,0318735CO-1118992-1,0,-,0,-,1,0318735BF-11181116-1,0,-,1,0318735CB-1118830-1,1,0318735COA-1118776-1,1,0318735CYA-11181131-1,1,0318735CD-1118750-1,1,0318735CS-11181153-1,1,0318735CK-11181350-1,1,0318735BP-1118821-1,0,-,0,-,1,0318735HL-1118892-1,0,-,1,0318735ADS-11181606-1,1,0318735MT-11181685-1,1,0318735SEA-11181476-1,1,0318735RS-11181503-1,14
KA03,Maroor Motors,WKA0386805,MNG,MNG-WKA0386805,1,0386805CO-1118993-1,1,0386805OF-11181126-1,1,0386805AF-11181137-1,1,0386805BF-11181117-1,1,0386805SP-11181251-1,1,0386805CB-1118831-1,1,0386805COA-1118777-1,1,0386805CYA-11181132-1,1,0386805CD-1118751-1,1,0386805CS-11181154-1,1,0386805CK-11181351-1,1,0386805BP-1118822-1,1,0386805BS-11181020-1,1,0386805WB-11181315-1,0,-,0,-,1,0386805ADS-11181607-1,1,0386805MT-11181686-1,1,0386805SEA-11181477-1,1,0386805RS-11181504-1,18
KA03,Maroor Motors,WKA0310596,MNG,MNG-WKA0310596,1,0310596CO-1118994-1,0,-,0,-,1,0310596BF-11181118-1,1,0310596SP-11181252-1,0,-,0,-,1,0310596CYA-11181133-1,0,-,1,0310596CS-11181155-1,1,0310596CK-11181352-1,1,0310596BP-1118823-1,0,-,0,-,1,0310596HL-1118893-1,1,0310596TL-1118671-1,1,0310596ADS-11181608-1,1,0310596MT-11181687-1,1,0310596SEA-11181478-1,1,0310596RS-11181505-1,13
KA03,Maroor Motors,WKA0395223,MYS,MYS-WKA0395223,1,0395223CO-1118995-1,0,-,1,0395223AF-11181138-1,1,0395223BF-11181119-1,1,0395223SP-11181253-1,1,0395223CB-1118832-1,0,-,0,-,0,-,1,0395223CS-11181156-1,1,0395223CK-11181353-1,0,-,0,-,1,0395223WB-11181316-1,1,0395223HL-1118894-1,1,0395223TL-1118672-1,1,0395223ADS-11181609-1,1,0395223MT-11181688-1,1,0395223SEA-11181479-1,1,0395223RS-11181506-1,14
KA03,Maroor Motors,WKA0309617,MNG,MNG-WKA0309617,1,0309617CO-1118996-1,0,-,0,-,1,0309617BF-11181120-1,0,-,0,-,0,-,1,0309617CYA-11181134-1,0,-,1,0309617CS-11181157-1,1,0309617CK-11181354-1,1,0309617BP-1118824-1,0,-,0,-,0,-,1,0309617TL-1118673-1,1,0309617ADS-11181610-1,1,0309617MT-11181689-1,1,0309617SEA-11181480-1,1,0309617RS-11181507-1,11
KA03,Maroor Motors,WKA0309827,MYO,MYO-WKA0309827,1,0309827CO-1118997-1,1,0309827OF-11181127-1,1,0309827AF-11181139-1,1,0309827BF-11181121-1,1,0309827SP-11181254-1,1,0309827CB-1118833-1,1,0309827COA-1118778-1,1,0309827CYA-11181135-1,1,0309827CD-1118752-1,1,0309827CS-11181158-1,1,0309827CK-11181355-1,1,0309827BP-1118825-1,1,0309827BS-11181021-1,1,0309827WB-11181317-1,0,-,0,-,1,0309827ADS-11181611-1,1,0309827MT-11181690-1,1,0309827SEA-11181481-1,1,0309827RS-11181508-1,18
KA03,Maroor Motors,WKA0321410,MYO,MYO-WKA0321410,0,-,0,-,0,-,1,0321410BF-11181122-1,1,0321410SP-11181255-1,0,-,0,-,1,0321410CYA-11181136-1,0,-,1,0321410CS-11181159-1,1,0321410CK-11181356-1,0,-,0,-,0,-,1,0321410HL-1118895-1,0,-,1,0321410ADS-11181612-1,1,0321410MT-11181691-1,1,0321410SEA-11181482-1,1,0321410RS-11181509-1,10
KA03,Maroor Motors,WKA0309225,MYS,MYS-WKA0309225,1,0309225CO-1118998-1,0,-,1,0309225AF-11181140-1,1,0309225BF-11181123-1,1,0309225SP-11181256-1,1,0309225CB-1118834-1,0,-,1,0309225CYA-11181137-1,0,-,1,0309225CS-11181160-1,1,0309225CK-11181357-1,1,0309225BP-1118826-1,1,0309225BS-11181022-1,0,-,1,0309225HL-1118896-1,0,-,1,0309225ADS-11181613-1,1,0309225MT-11181692-1,1,0309225SEA-11181483-1,1,0309225RS-11181510-1,15
KA03,Maroor Motors,WKA0322235,MYO,MYO-WKA0322235,1,0322235CO-1118999-1,0,-,0,-,1,0322235BF-11181124-1,1,0322235SP-11181257-1,1,0322235CB-1118835-1,1,0322235COA-1118779-1,1,0322235CYA-11181138-1,1,0322235CD-1118753-1,1,0322235CS-11181161-1,1,0322235CK-11181358-1,1,0322235BP-1118827-1,1,0322235BS-11181023-1,1,0322235WB-11181318-1,1,0322235HL-1118897-1,0,-,1,0322235ADS-11181614-1,1,0322235MT-11181693-1,1,0322235SEA-11181484-1,0,-,16
KA03,Maroor Motors,WKA0312755,MYS,MYS-WKA0312755,1,0312755CO-11181000-1,0,-,1,0312755AF-11181141-1,1,0312755BF-11181125-1,1,0312755SP-11181258-1,1,0312755CB-1118836-1,1,0312755COA-1118780-1,1,0312755CYA-11181139-1,1,0312755CD-1118754-1,1,0312755CS-11181162-1,1,0312755CK-11181359-1,1,0312755BP-1118828-1,1,0312755BS-11181024-1,1,0312755WB-11181319-1,0,-,0,-,1,0312755ADS-11181615-1,1,0312755MT-11181694-1,1,0312755SEA-11181485-1,1,0312755RS-11181511-1,17
KA03,Maroor Motors,WKA0309234,MYS,MYS-WKA0309234,1,0309234CO-11181001-1,1,0309234OF-11181128-1,1,0309234AF-11181142-1,1,0309234BF-11181126-1,1,0309234SP-11181259-1,1,0309234CB-1118837-1,1,0309234COA-1118781-1,1,0309234CYA-11181140-1,1,0309234CD-1118755-1,1,0309234CS-11181163-1,1,0309234CK-11181360-1,1,0309234BP-1118829-1,1,0309234BS-11181025-1,1,0309234WB-11181320-1,0,-,0,-,1,0309234ADS-11181616-1,1,0309234MT-11181695-1,1,0309234SEA-11181486-1,1,0309234RS-11181512-1,18
KA03,Maroor Motors,WKA030136125,MYS,MYS-WKA030136125,0,-,1,0301361OF-11181129-1,1,0301361AF-11181143-1,1,0301361BF-11181127-1,0,-,0,-,1,0301361COA-1118782-1,1,0301361CYA-11181141-1,1,0301361CD-1118756-1,0,-,1,0301361CK-11181361-1,0,-,1,0301361BS-11181026-1,0,-,1,0301361HL-1118898-1,1,0301361TL-1118674-1,1,0301361ADS-11181617-1,1,0301361MT-11181696-1,1,0301361SEA-11181487-1,1,0301361RS-11181513-1,14
KA03,Maroor Motors,WKA0317541,CKG,CKG-WKA0317541,1,0317541CO-11181002-1,0,-,1,0317541AF-11181144-1,1,0317541BF-11181128-1,1,0317541SP-11181260-1,0,-,0,-,1,0317541CYA-11181142-1,0,-,1,0317541CS-11181164-1,1,0317541CK-11181362-1,1,0317541BP-1118830-1,1,0317541BS-11181027-1,1,0317541WB-11181321-1,1,0317541HL-1118899-1,1,0317541TL-1118675-1,1,0317541ADS-11181618-1,1,0317541MT-11181697-1,1,0317541SEA-11181488-1,1,0317541RS-11181514-1,16
KA03,Maroor Motors,WKA0310638,MYS,MYS-WKA0310638,1,0310638CO-11181003-1,0,-,0,-,1,0310638BF-11181129-1,1,0310638SP-11181261-1,0,-,1,0310638COA-1118783-1,1,0310638CYA-11181143-1,1,0310638CD-1118757-1,1,0310638CS-11181165-1,1,0310638CK-11181363-1,1,0310638BP-1118831-1,1,0310638BS-11181028-1,0,-,0,-,0,-,1,0310638ADS-11181619-1,1,0310638MT-11181698-1,1,0310638SEA-11181489-1,1,0310638RS-11181515-1,14
KA03,Maroor Motors,WKA0310001,HSN,HSN-WKA0310001,0,-,0,-,0,-,1,0310001BF-11181130-1,1,0310001SP-11181262-1,1,0310001CB-1118838-1,1,0310001COA-1118784-1,1,0310001CYA-11181144-1,1,0310001CD-1118758-1,0,-,0,-,1,0310001BP-1118832-1,0,-,0,-,1,0310001HL-1118900-1,1,0310001TL-1118676-1,1,0310001ADS-11181620-1,1,0310001MT-11181699-1,1,0310001SEA-11181490-1,1,0310001RS-11181516-1,13
KA03,Maroor Motors,WKA0339247,MYS,MYS-WKA0339247,1,0339247CO-11181004-1,0,-,0,-,1,0339247BF-11181131-1,1,0339247SP-11181263-1,0,-,0,-,1,0339247CYA-11181145-1,0,-,1,0339247CS-11181166-1,1,0339247CK-11181364-1,0,-,1,0339247BS-11181029-1,0,-,1,0339247HL-1118901-1,0,-,1,0339247ADS-11181621-1,1,0339247MT-11181700-1,1,0339247SEA-11181491-1,0,-,11
KA03,Maroor Motors,WKA0322230,MYO,MYO-WKA0322230,1,0322230CO-11181005-1,0,-,0,-,1,0322230BF-11181132-1,1,0322230SP-11181264-1,1,0322230CB-1118839-1,1,0322230COA-1118785-1,1,0322230CYA-11181146-1,1,0322230CD-1118759-1,1,0322230CS-11181167-1,1,0322230CK-11181365-1,0,-,0,-,1,0322230WB-11181322-1,0,-,0,-,1,0322230ADS-11181622-1,1,0322230MT-11181701-1,1,0322230SEA-11181492-1,1,0322230RS-11181517-1,14
KA03,Maroor Motors,WKA030169545,CKG,CKG-WKA030169545,1,0301695CO-11181006-1,1,0301695OF-11181130-1,1,0301695AF-11181145-1,1,0301695BF-11181133-1,1,0301695SP-11181265-1,1,0301695CB-1118840-1,1,0301695COA-1118786-1,1,0301695CYA-11181147-1,1,0301695CD-1118760-1,1,0301695CS-11181168-1,1,0301695CK-11181366-1,1,0301695BP-1118833-1,1,0301695BS-11181030-1,1,0301695WB-11181323-1,0,-,1,0301695TL-1118677-1,1,0301695ADS-11181623-1,1,0301695MT-11181702-1,1,0301695SEA-11181493-1,1,0301695RS-11181518-1,19
KA03,Maroor Motors,WKA030159004,MYO,MYO-WKA030159004,1,0301590CO-11181007-1,1,0301590OF-11181131-1,1,0301590AF-11181146-1,1,0301590BF-11181134-1,1,0301590SP-11181266-1,1,0301590CB-1118841-1,1,0301590COA-1118787-1,1,0301590CYA-11181148-1,1,0301590CD-1118761-1,1,0301590CS-11181169-1,1,0301590CK-11181367-1,1,0301590BP-1118834-1,1,0301590BS-11181031-1,0,-,0,-,1,0301590TL-1118678-1,1,0301590ADS-11181624-1,1,0301590MT-11181703-1,1,0301590SEA-11181494-1,1,0301590RS-11181519-1,18
KA03,Maroor Motors,WKA0322903,UDU,UDU-WKA0322903,1,0322903CO-11181008-1,1,0322903OF-11181132-1,1,0322903AF-11181147-1,0,-,1,0322903SP-11181267-1,1,0322903CB-1118842-1,1,0322903COA-1118788-1,1,0322903CYA-11181149-1,1,0322903CD-1118762-1,1,0322903CS-11181170-1,1,0322903CK-11181368-1,1,0322903BP-1118835-1,0,-,0,-,0,-,0,-,1,0322903ADS-11181625-1,1,0322903MT-11181704-1,1,0322903SEA-11181495-1,1,0322903RS-11181520-1,15
KA03,Maroor Motors,WKA030161009,CKG,CKG-WKA030161009,1,0301610CO-11181009-1,0,-,0,-,1,0301610BF-11181135-1,1,0301610SP-11181268-1,1,0301610CB-1118843-1,1,0301610COA-1118789-1,1,0301610CYA-11181150-1,1,0301610CD-1118763-1,1,0301610CS-11181171-1,1,0301610CK-11181369-1,0,-,1,0301610BS-11181032-1,1,0301610WB-11181324-1,0,-,1,0301610TL-1118679-1,0,-,1,0301610MT-11181705-1,0,-,1,0301610RS-11181521-1,14
KA03,Maroor Motors,WKA0311642,CKG,CKG-WKA0311642,1,0311642CO-11181010-1,1,0311642OF-11181133-1,1,0311642AF-11181148-1,1,0311642BF-11181136-1,1,0311642SP-11181269-1,1,0311642CB-1118844-1,0,-,1,0311642CYA-11181151-1,0,-,1,0311642CS-11181172-1,1,0311642CK-11181370-1,1,0311642BP-1118836-1,1,0311642BS-11181033-1,1,0311642WB-11181325-1,0,-,1,0311642TL-1118680-1,1,0311642ADS-11181626-1,1,0311642MT-11181706-1,0,-,1,0311642RS-11181522-1,16
KA03,Maroor Motors,WKA0360191,HSN,HSN-WKA0360191,1,0360191CO-11181011-1,0,-,1,0360191AF-11181149-1,1,0360191BF-11181137-1,1,0360191SP-11181270-1,1,0360191CB-1118845-1,1,0360191COA-1118790-1,0,-,1,0360191CD-1118764-1,0,-,1,0360191CK-11181371-1,1,0360191BP-1118837-1,1,0360191BS-11181034-1,1,0360191WB-11181326-1,1,0360191HL-1118902-1,1,0360191TL-1118681-1,1,0360191ADS-11181627-1,1,0360191MT-11181707-1,1,0360191SEA-11181496-1,1,0360191RS-11181523-1,17
KA03,Maroor Motors,WKA030131688,MYS,MYS-WKA030131688,1,0301316CO-11181012-1,0,-,0,-,0,-,0,-,1,0301316CB-1118846-1,1,0301316COA-1118791-1,1,0301316CYA-11181152-1,1,0301316CD-1118765-1,1,0301316CS-11181173-1,1,0301316CK-11181372-1,0,-,1,0301316BS-11181035-1,1,0301316WB-11181327-1,1,0301316HL-1118903-1,1,0301316TL-1118682-1,1,0301316ADS-11181628-1,1,0301316MT-11181708-1,1,0301316SEA-11181497-1,1,0301316RS-11181524-1,15
KA03,Maroor Motors,WKA0386483,MNG,MNG-WKA0386483,0,-,0,-,0,-,1,0386483BF-11181138-1,0,-,1,0386483CB-1118847-1,1,0386483COA-1118792-1,1,0386483CYA-11181153-1,1,0386483CD-1118766-1,1,0386483CS-11181174-1,1,0386483CK-11181373-1,1,0386483BP-1118838-1,1,0386483BS-11181036-1,1,0386483WB-11181328-1,1,0386483HL-1118904-1,1,0386483TL-1118683-1,1,0386483ADS-11181629-1,1,0386483MT-11181709-1,1,0386483SEA-11181498-1,1,0386483RS-11181525-1,16
KA03,Maroor Motors,WKA0374685,HSN,HSN-WKA0374685,0,-,1,0374685OF-11181134-1,1,0374685AF-11181150-1,0,-,1,0374685SP-11181271-1,1,0374685CB-1118848-1,1,0374685COA-1118793-1,0,-,1,0374685CD-1118767-1,1,0374685CS-11181175-1,1,0374685CK-11181374-1,1,0374685BP-1118839-1,1,0374685BS-11181037-1,1,0374685WB-11181329-1,0,-,0,-,1,0374685ADS-11181630-1,1,0374685MT-11181710-1,1,0374685SEA-11181499-1,1,0374685RS-11181526-1,15
KA03,Maroor Motors,WKA030152927,UDU,UDU-WKA030152927,1,0301529CO-11181013-1,0,-,0,-,1,0301529BF-11181139-1,1,0301529SP-11181272-1,1,0301529CB-1118849-1,1,0301529COA-1118794-1,1,0301529CYA-11181154-1,1,0301529CD-1118768-1,1,0301529CS-11181176-1,1,0301529CK-11181375-1,1,0301529BP-1118840-1,0,-,1,0301529WB-11181330-1,1,0301529HL-1118905-1,1,0301529TL-1118684-1,1,0301529ADS-11181631-1,1,0301529MT-11181711-1,1,0301529SEA-11181500-1,1,0301529RS-11181527-1,17
KA03,Maroor Motors,WKA0362134,HSN,HSN-WKA0362134,0,-,0,-,0,-,0,-,0,-,0,-,1,0362134COA-1118795-1,1,0362134CYA-11181155-1,1,0362134CD-1118769-1,0,-,1,0362134CK-11181376-1,0,-,1,0362134BS-11181038-1,0,-,1,0362134HL-1118906-1,0,-,1,0362134ADS-11181632-1,1,0362134MT-11181712-1,1,0362134SEA-11181501-1,0,-,9
KA03,Maroor Motors,WKA0309892,UDU,UDU-WKA0309892,1,0309892CO-11181014-1,0,-,0,-,1,0309892BF-11181140-1,0,-,0,-,1,0309892COA-1118796-1,0,-,1,0309892CD-1118770-1,0,-,1,0309892CK-11181377-1,0,-,1,0309892BS-11181039-1,0,-,1,0309892HL-1118907-1,1,0309892TL-1118685-1,1,0309892ADS-11181633-1,1,0309892MT-11181713-1,1,0309892SEA-11181502-1,1,0309892RS-11181528-1,12
KA03,Maroor Motors,WKA0310522,HSN,HSN-WKA0310522,1,0310522CO-11181015-1,1,0310522OF-11181135-1,1,0310522AF-11181151-1,1,0310522BF-11181141-1,1,0310522SP-11181273-1,1,0310522CB-1118850-1,1,0310522COA-1118797-1,1,0310522CYA-11181156-1,1,0310522CD-1118771-1,1,0310522CS-11181177-1,1,0310522CK-11181378-1,1,0310522BP-1118841-1,1,0310522BS-11181040-1,1,0310522WB-11181331-1,1,0310522HL-1118908-1,0,-,1,0310522ADS-11181634-1,1,0310522MT-11181714-1,1,0310522SEA-11181503-1,1,0310522RS-11181529-1,19
KA03,Maroor Motors,WKA030157484,HSN,HSN-WKA030157484,1,0301574CO-11181016-1,0,-,0,-,1,0301574BF-11181142-1,0,-,0,-,1,0301574COA-1118798-1,1,0301574CYA-11181157-1,1,0301574CD-1118772-1,0,-,1,0301574CK-11181379-1,0,-,1,0301574BS-11181041-1,0,-,1,0301574HL-1118909-1,1,0301574TL-1118686-1,1,0301574ADS-11181635-1,1,0301574MT-11181715-1,1,0301574SEA-11181504-1,1,0301574RS-11181530-1,13
KA03,Maroor Motors,WKA0313110,MYS,MYS-WKA0313110,1,0313110CO-11181017-1,0,-,1,0313110AF-11181152-1,1,0313110BF-11181143-1,1,0313110SP-11181274-1,1,0313110CB-1118851-1,1,0313110COA-1118799-1,1,0313110CYA-11181158-1,1,0313110CD-1118773-1,1,0313110CS-11181178-1,1,0313110CK-11181380-1,1,0313110BP-1118842-1,1,0313110BS-11181042-1,1,0313110WB-11181332-1,0,-,0,-,1,0313110ADS-11181636-1,1,0313110MT-11181716-1,1,0313110SEA-11181505-1,1,0313110RS-11181531-1,17
KA03,Maroor Motors,WKA0358216,HSN,HSN-WKA0358216,0,-,0,-,1,0358216AF-11181153-1,0,-,1,0358216SP-11181275-1,1,0358216CB-1118852-1,1,0358216COA-1118800-1,1,0358216CYA-11181159-1,1,0358216CD-1118774-1,1,0358216CS-11181179-1,0,-,1,0358216BP-1118843-1,1,0358216BS-11181043-1,1,0358216WB-11181333-1,1,0358216HL-1118910-1,0,-,1,0358216ADS-11181637-1,1,0358216MT-11181717-1,1,0358216SEA-11181506-1,1,0358216RS-11181532-1,15
KA03,Maroor Motors,WKA030159852,MYO,MYO-WKA030159852,1,0301598CO-11181018-1,0,-,1,0301598AF-11181154-1,1,0301598BF-11181144-1,0,-,1,0301598CB-1118853-1,1,0301598COA-1118801-1,0,-,1,0301598CD-1118775-1,0,-,1,0301598CK-11181381-1,0,-,0,-,1,0301598WB-11181334-1,0,-,1,0301598TL-1118687-1,1,0301598ADS-11181638-1,1,0301598MT-11181718-1,1,0301598SEA-11181507-1,1,0301598RS-11181533-1,13
KA03,Maroor Motors,WKA030155007,MNG,MNG-WKA030155007,1,0301550CO-11181019-1,0,-,0,-,1,0301550BF-11181145-1,0,-,1,0301550CB-1118854-1,1,0301550COA-1118802-1,1,0301550CYA-11181160-1,1,0301550CD-1118776-1,0,-,1,0301550CK-11181382-1,0,-,0,-,0,-,1,0301550HL-1118911-1,0,-,1,0301550ADS-11181639-1,1,0301550MT-11181719-1,1,0301550SEA-11181508-1,1,0301550RS-11181534-1,12
KA03,Maroor Motors,WKA0309950,UDU,UDU-WKA0309950,0,-,1,0309950OF-11181136-1,1,0309950AF-11181155-1,1,0309950BF-11181146-1,1,0309950SP-11181276-1,1,0309950CB-1118855-1,1,0309950COA-1118803-1,1,0309950CYA-11181161-1,1,0309950CD-1118777-1,1,0309950CS-11181180-1,1,0309950CK-11181383-1,1,0309950BP-1118844-1,1,0309950BS-11181044-1,1,0309950WB-11181335-1,0,-,0,-,1,0309950ADS-11181640-1,1,0309950MT-11181720-1,1,0309950SEA-11181509-1,1,0309950RS-11181535-1,17
KA03,Maroor Motors,WKA0313539,MYS,MYS-WKA0313539,1,0313539CO-11181020-1,1,0313539OF-11181137-1,1,0313539AF-11181156-1,1,0313539BF-11181147-1,1,0313539SP-11181277-1,1,0313539CB-1118856-1,1,0313539COA-1118804-1,1,0313539CYA-11181162-1,1,0313539CD-1118778-1,1,0313539CS-11181181-1,1,0313539CK-11181384-1,0,-,0,-,0,-,0,-,1,0313539TL-1118688-1,1,0313539ADS-11181641-1,1,0313539MT-11181721-1,1,0313539SEA-11181510-1,1,0313539RS-11181536-1,16
KA03,Maroor Motors,WKA0313577,MYS,MYS-WKA0313577,1,0313577CO-11181021-1,0,-,1,0313577AF-11181157-1,1,0313577BF-11181148-1,1,0313577SP-11181278-1,1,0313577CB-1118857-1,1,0313577COA-1118805-1,1,0313577CYA-11181163-1,1,0313577CD-1118779-1,1,0313577CS-11181182-1,1,0313577CK-11181385-1,1,0313577BP-1118845-1,1,0313577BS-11181045-1,1,0313577WB-11181336-1,0,-,0,-,1,0313577ADS-11181642-1,1,0313577MT-11181722-1,1,0313577SEA-11181511-1,1,0313577RS-11181537-1,17
KA03,Maroor Motors,WKA030147826,MNG,MNG-WKA030147826,1,0301478CO-11181022-1,1,0301478OF-11181138-1,1,0301478AF-11181158-1,1,0301478BF-11181149-1,1,0301478SP-11181279-1,1,0301478CB-1118858-1,1,0301478COA-1118806-1,1,0301478CYA-11181164-1,1,0301478CD-1118780-1,1,0301478CS-11181183-1,1,0301478CK-11181386-1,1,0301478BP-1118846-1,1,0301478BS-11181046-1,1,0301478WB-11181337-1,1,0301478HL-1118912-1,1,0301478TL-1118689-1,1,0301478ADS-11181643-1,1,0301478MT-11181723-1,1,0301478SEA-11181512-1,1,0301478RS-11181538-1,20
KA03,Maroor Motors,WKA0330970,MND,MND-WKA0330970,1,0330970CO-11181023-1,1,0330970OF-11181139-1,1,0330970AF-11181159-1,1,0330970BF-11181150-1,1,0330970SP-11181280-1,1,0330970CB-1118859-1,1,0330970COA-1118807-1,1,0330970CYA-11181165-1,1,0330970CD-1118781-1,1,0330970CS-11181184-1,1,0330970CK-11181387-1,0,-,1,0330970BS-11181047-1,0,-,0,-,0,-,1,0330970ADS-11181644-1,1,0330970MT-11181724-1,1,0330970SEA-11181513-1,0,-,15
KA03,Maroor Motors,WKA0334650,CKG,CKG-WKA0334650,1,0334650CO-11181024-1,0,-,0,-,1,0334650BF-11181151-1,1,0334650SP-11181281-1,1,0334650CB-1118860-1,1,0334650COA-1118808-1,1,0334650CYA-11181166-1,1,0334650CD-1118782-1,1,0334650CS-11181185-1,1,0334650CK-11181388-1,1,0334650BP-1118847-1,1,0334650BS-11181048-1,0,-,1,0334650HL-1118913-1,1,0334650TL-1118690-1,1,0334650ADS-11181645-1,1,0334650MT-11181725-1,0,-,1,0334650RS-11181539-1,16
KA03,Maroor Motors,WKA0320559,CKG,CKG-WKA0320559,0,-,0,-,1,0320559AF-11181160-1,1,0320559BF-11181152-1,1,0320559SP-11181282-1,0,-,1,0320559COA-1118809-1,1,0320559CYA-11181167-1,1,0320559CD-1118783-1,0,-,1,0320559CK-11181389-1,0,-,0,-,0,-,1,0320559HL-1118914-1,0,-,1,0320559ADS-11181646-1,1,0320559MT-11181726-1,1,0320559SEA-11181514-1,1,0320559RS-11181540-1,12
KA03,Maroor Motors,WKA0312557,MNG,MNG-WKA0312557,1,0312557CO-11181025-1,1,0312557OF-11181140-1,1,0312557AF-11181161-1,1,0312557BF-11181153-1,0,-,1,0312557CB-1118861-1,1,0312557COA-1118810-1,1,0312557CYA-11181168-1,1,0312557CD-1118784-1,1,0312557CS-11181186-1,1,0312557CK-11181390-1,1,0312557BP-1118848-1,0,-,0,-,1,0312557HL-1118915-1,1,0312557TL-1118691-1,1,0312557ADS-11181647-1,1,0312557MT-11181727-1,1,0312557SEA-11181515-1,1,0312557RS-11181541-1,17
KA03,Maroor Motors,WKA030152165,CKG,CKG-WKA030152165,1,0301521CO-11181026-1,0,-,1,0301521AF-11181162-1,0,-,0,-,0,-,1,0301521COA-1118811-1,0,-,1,0301521CD-1118785-1,0,-,1,0301521CK-11181391-1,1,0301521BP-1118849-1,1,0301521BS-11181049-1,1,0301521WB-11181338-1,1,0301521HL-1118916-1,1,0301521TL-1118692-1,1,0301521ADS-11181648-1,1,0301521MT-11181728-1,1,0301521SEA-11181516-1,0,-,13
KA03,Maroor Motors,WKA0313466,HSN,HSN-WKA0313466,0,-,0,-,0,-,1,0313466BF-11181154-1,1,0313466SP-11181283-1,1,0313466CB-1118862-1,1,0313466COA-1118812-1,1,0313466CYA-11181169-1,1,0313466CD-1118786-1,1,0313466CS-11181187-1,1,0313466CK-11181392-1,1,0313466BP-1118850-1,1,0313466BS-11181050-1,0,-,0,-,0,-,1,0313466ADS-11181649-1,1,0313466MT-11181729-1,1,0313466SEA-11181517-1,1,0313466RS-11181542-1,14
KA03,Maroor Motors,WKA0313580,OKP,OKP-WKA0313580,0,-,0,-,0,-,0,-,0,-,0,-,1,0313580COA-1118813-1,1,0313580CYA-11181170-1,1,0313580CD-1118787-1,0,-,1,0313580CK-11181393-1,0,-,1,0313580BS-11181051-1,1,0313580WB-11181339-1,1,0313580HL-1118917-1,1,0313580TL-1118693-1,1,0313580ADS-11181650-1,1,0313580MT-11181730-1,1,0313580SEA-11181518-1,1,0313580RS-11181543-1,12
KA03,Maroor Motors,WKA0324705,CKG,CKG-WKA0324705,1,0324705CO-11181027-1,0,-,0,-,0,-,1,0324705SP-11181284-1,1,0324705CB-1118863-1,1,0324705COA-1118814-1,1,0324705CYA-11181171-1,1,0324705CD-1118788-1,1,0324705CS-11181188-1,1,0324705CK-11181394-1,0,-,1,0324705BS-11181052-1,0,-,1,0324705HL-1118918-1,1,0324705TL-1118694-1,1,0324705ADS-11181651-1,1,0324705MT-11181731-1,1,0324705SEA-11181519-1,1,0324705RS-11181544-1,15
KA03,Maroor Motors,WKA030157525,MNG,MNG-WKA030157525,1,0301575CO-11181028-1,0,-,1,0301575AF-11181163-1,1,0301575BF-11181155-1,1,0301575SP-11181285-1,1,0301575CB-1118864-1,0,-,1,0301575CYA-11181172-1,0,-,1,0301575CS-11181189-1,1,0301575CK-11181395-1,1,0301575BP-1118851-1,1,0301575BS-11181053-1,1,0301575WB-11181340-1,1,0301575HL-1118919-1,1,0301575TL-1118695-1,1,0301575ADS-11181652-1,1,0301575MT-11181732-1,1,0301575SEA-11181520-1,1,0301575RS-11181545-1,17
KA03,Maroor Motors,WKA0347572,HSN,HSN-WKA0347572,1,0347572CO-11181029-1,1,0347572OF-11181141-1,1,0347572AF-11181164-1,1,0347572BF-11181156-1,1,0347572SP-11181286-1,1,0347572CB-1118865-1,1,0347572COA-1118815-1,1,0347572CYA-11181173-1,1,0347572CD-1118789-1,1,0347572CS-11181190-1,1,0347572CK-11181396-1,1,0347572BP-1118852-1,1,0347572BS-11181054-1,1,0347572WB-11181341-1,0,-,0,-,1,0347572ADS-11181653-1,1,0347572MT-11181733-1,1,0347572SEA-11181521-1,1,0347572RS-11181546-1,18
KA03,Maroor Motors,WKA0324249,MYS,MYS-WKA0324249,1,0324249CO-11181030-1,1,0324249OF-11181142-1,1,0324249AF-11181165-1,1,0324249BF-11181157-1,1,0324249SP-11181287-1,1,0324249CB-1118866-1,1,0324249COA-1118816-1,1,0324249CYA-11181174-1,1,0324249CD-1118790-1,1,0324249CS-11181191-1,1,0324249CK-11181397-1,1,0324249BP-1118853-1,1,0324249BS-11181055-1,1,0324249WB-11181342-1,1,0324249HL-1118920-1,0,-,1,0324249ADS-11181654-1,1,0324249MT-11181734-1,1,0324249SEA-11181522-1,1,0324249RS-11181547-1,19
