DDT Code,DDT Name,IW Code,LOC Code,IW Category,COOLANT,Value,OIL FILTER,AIR FILTER - INLET,Till Date,Variance,BELT - BELT WATER PUMP,Till Date,Variance,BRAKE FLUID,Till Date,Variance,FUEL FILTER,Till Date,Variance,SERVICE KIT,Till Date,Variance,SPARK PLUG,Till Date,Variance,SPARK PLUG-Heater,Till Date,Variance,Value,CLUTCH - BEARING,Value,CLUTCH - COVER ASSY,Value,CLUTCH - CYLINDER ASSY,Value,CLUTCH - DISC,Value,CLUTCH - SET,Value,CLUTCH KIT,Value,BRAKE PAD,Value,BRAKE SHOE,Value,ARM ASSY - FRONT,Value,ARM ASSY - REAR,Value,SHOCK ABSORBER,Value,STRUTS - STRUT ASSY,Value,STRUTS - STRUT SET,STEERING - CASE SET,Till Date,Variance,STEERING - GEAR BOX ASSY,Till Date,Variance,STEERING - SHAFT ASSY,Till Date,Variance,STEERING - TIE ROD END,Till Date,Variance,BEARING -Wheel,Till Date,Variance,BELT - TIMING,Till Date,Variance,BULBS,Till Date,Variance, FRONT,Till Date,Variance,INTERMEDIATE,Till Date,Variance,HORN ASSY,Till Date,Variance,FUEL PUMP,Till Date,Variance,WEATHERSTRIP,Till Date,Variance,WINDSHIELD,Till Date,Variance,HEADLAMP,Till Date,Variance,TAIL LIGHT,Till Date,Variance,RADIATOR,Till Date,Variance, AIR DRYING SEALER,Till Date,Variance,MASKING TAPE,Till Date,Variance, SEALENT,Till Date,Variance,RUST SMASH,Till Date,Variance,Value,WIPER - BLADE,Value,WIPER KIT,Value
KA03,Maroor Motors,WKA0324881,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0322232,MYO,(<5k),0,0,1,1,,,0,,,1,,,1,,,1,,,1,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,1,1236.71,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0354271,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0311444,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030164707,OKP,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,5492.18,0,0,0,0
KA03,Maroor Motors,WKA030120084,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310604,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313126,MNG,(<5k),1,222.88,1,1,,,0,,,1,,,1,,,1,,,1,,,1,,,65.25,0,0,0,0,1,2450.78,0,0,0,0,0,0,1,359.37,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324837,UDU,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0321438,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030162008,OKP,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0320593,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0341136,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325269,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310520,MNG,(<5k),0,0,1,1,,,0,,,1,,,1,,,1,,,1,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0387787,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0334652,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324314,PTU,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310564,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0366038,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310370,MYS,(<5k),0,0,0,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324853,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0338861,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313092,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0324117,MLR,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313819,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313528,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030148114,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309843,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0376725,MNG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030142509,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1158.2,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0344214,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0340145,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030148351,PTU,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0360016,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0325238,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0311173,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0312561,MLR,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309829,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0318169,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309711,MYO,(<5k),0,0,0,1,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309215,MLR,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0334655,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313099,MYO,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA030119804,MND,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0310182,HSN,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309724,OKP,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0309197,CKG,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA03,Maroor Motors,WKA0313599,MYS,(<5k),0,0,0,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA04,Shakti Auto Mart,WKA0456770,SHM,(>3L),0,0,0,72,,,4,,,38,,,18,,,1,,,14,,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,2,,,1,,,13,,,0,,,9,,,15,,,5,,,1,,,6,,,0,,,0,,,0,,,11,,,11,,,4,,,1,,,1,,,4,,,1,,,0,0,0,0,0
KA04,Shakti Auto Mart,WKA0419578,JCN,1L-3L,12,2674.56,40,21,,,4,,,10,,,10,,,0,,,19,,,0,,,5310.07,0,0,10,8667.94,0,0,9,9739.81,0,0,5,7402.3,2,5838.27,10,7699.95,6,6287.48,1,609.37,10,12452.31,0,0,7,3,,,0,,,0,,,15,,,19,,,0,,,4,,,3,,,1,,,0,,,2,,,13,,,3,,,5,,,7,,,2,,,1,,,1,,,2,,,1,,,15152.33,0,0,0,0
KA04,Shakti Auto Mart,WKA040123782,SHM,1L-3L,0,0,58,21,,,4,,,10,,,10,,,0,,,19,,,0,,,5093.91,5,754.2,4,3925,0,0,4,5725,0,0,0,0,8,1637.44,12,9708.54,0,0,0,0,11,13130.42,2,2812.5,7,3,,,0,,,1,,,15,,,19,,,0,,,4,,,3,,,1,,,4,,,2,,,13,,,0,,,5,,,7,,,2,,,1,,,1,,,2,,,1,,,15434.35,0,0,0,0
KA04,Shakti Auto Mart,WKA0418234,SHM,1L-3L,0,0,3,21,,,4,,,10,,,10,,,3,,,19,,,3,,,195.75,0,0,2,1289.06,1,2450.78,1,488.28,0,0,0,0,0,0,0,0,1,391.4,0,0,0,0,2,3125,0,3,,,0,,,0,,,15,,,19,,,4,,,4,,,3,,,1,,,4,,,2,,,0,,,3,,,5,,,0,,,2,,,1,,,1,,,2,,,1,,,0,2,171.18,0,0
KA04,Shakti Auto Mart,WKA0420696,SHM,1L-3L,0,0,0,21,,,4,,,10,,,10,,,3,,,19,,,3,,,0,3,1195.29,0,0,0,0,0,0,0,0,0,0,5,6183.55,0,0,7,3064.02,0,0,8,5896.86,0,0,4,3,,,0,,,1,,,15,,,19,,,0,,,4,,,0,,,1,,,4,,,0,,,13,,,3,,,5,,,7,,,2,,,1,,,1,,,2,,,1,,,12326.56,10,855.9,0,0
KA04,Shakti Auto Mart,WKA0418223,SHM,1L-3L,0,0,58,21,,,4,,,10,,,10,,,0,,,19,,,0,,,6259.16,0,0,5,4906.25,3,6952.34,7,10018.75,0,0,0,0,4,4946.84,0,0,0,0,0,0,0,0,0,0,0,3,,,0,,,0,,,0,,,19,,,4,,,4,,,3,,,1,,,4,,,2,,,13,,,3,,,5,,,7,,,2,,,1,,,1,,,2,,,1,,,0,0,0,8,2684.72
KA04,Shakti Auto Mart,WKA0419559,CHB,1L-3L,0,0,30,21,,,4,,,10,,,0,,,3,,,19,,,3,,,4415.2,8,4649.76,1,981.25,1,2450.78,1,1431.25,3,4285.93,0,0,13,13635.86,0,0,0,0,0,0,0,0,0,0,0,3,,,0,,,0,,,15,,,19,,,4,,,4,,,3,,,1,,,4,,,2,,,13,,,3,,,5,,,7,,,2,,,1,,,1,,,2,,,1,,,0,0,0,0,0
KA04,Shakti Auto Mart,WKA0411543,CHB,1L-3L,24,5349.12,40,21,,,4,,,10,,,10,,,3,,,19,,,3,,,12101.6,6,2499.96,0,0,3,2418.75,0,0,0,0,0,0,0,0,1,1158.2,6,10312.5,0,0,4,5728.1,0,0,2,3,,,0,,,1,,,15,,,19,,,0,,,4,,,3,,,1,,,4,,,2,,,13,,,3,,,5,,,7,,,2,,,1,,,1,,,2,,,1,,,4831.24,0,0,0,0
KA04,Shakti Auto Mart,WKA0419868,BLG,75k-1L,0,0,0,9,,,0,,,0,,,3,,,2,,,8,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1596.08,0,0,11,5289.79,0,0,0,0,2,2812.5,0,0,,,0,,,1,,,12,,,12,,,3,,,1,,,2,,,1,,,1,,,0,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA04,Shakti Auto Mart,WKA040132925,CHB,75k-1L,12,2674.56,24,9,,,2,,,3,,,3,,,2,,,8,,,2,,,1667.76,3,1359.36,0,0,0,0,0,0,1,2593.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,12,,,12,,,0,,,1,,,2,,,1,,,1,,,1,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,0,,,1,,,0,5,1334.7,0,0
KA04,Shakti Auto Mart,WKA0477167,JCN,75k-1L,6,1337.28,25,9,,,2,,,3,,,0,,,2,,,8,,,2,,,4067.75,0,0,4,3925,0,0,6,8587.5,2,4078.12,0,0,0,0,2,2392.57,12,20371.84,0,0,0,0,0,0,0,0,,,1,,,1,,,12,,,12,,,3,,,0,,,2,,,1,,,1,,,1,,,7,,,2,,,0,,,3,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA04,Shakti Auto Mart,WKA0492847,SHM,75k-1L,0,0,23,9,,,0,,,3,,,3,,,2,,,8,,,2,,,1555.87,0,0,0,0,1,2450.78,0,0,0,0,0,0,3,3293.73,0,0,0,0,0,0,2,2329.68,0,0,2,1,,,0,,,1,,,12,,,0,,,3,,,1,,,0,,,1,,,1,,,0,,,7,,,2,,,2,,,3,,,0,,,1,,,1,,,1,,,1,,,3437.5,0,0,0,0
KA04,Shakti Auto Mart,WKA0418336,SHM,75k-1L,0,0,24,9,,,2,,,3,,,3,,,0,,,8,,,2,,,1566,1,398.43,3,1930.46,2,4901.56,3,2428.89,3,4671.09,0,0,0,0,0,0,0,0,0,0,2,2354.68,0,0,2,0,,,0,,,1,,,12,,,12,,,3,,,1,,,2,,,1,,,1,,,0,,,7,,,0,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,4831.24,0,0,0,0
KA04,Shakti Auto Mart,WKA0459810,JCN,75k-1L,5,1114.4,6,9,,,0,,,3,,,3,,,2,,,8,,,2,,,649.99,0,0,0,0,0,0,0,0,0,0,0,0,1,1236.71,0,0,0,0,0,0,2,2329.68,0,0,0,0,,,0,,,1,,,12,,,12,,,3,,,0,,,2,,,1,,,0,,,0,,,7,,,0,,,0,,,3,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
